Zipcode,MedianIncome
ZCTA5 32667,43658.00
ZCTA5 32668,62741.00
ZCTA5 32669,31162.00
ZCTA5 32680,
ZCTA5 32681,50186.00
ZCTA5 32683,38141.00
ZCTA5 32686,57454.00
ZCTA5 32692,40313.00
ZCTA5 32693,36480.00
ZCTA5 32694,38764.00
ZCTA5 32696,31172.00
ZCTA5 32697,52159.00
ZCTA5 32701,29254.00
ZCTA5 32702,47125.00
ZCTA5 32703,48192.00
ZCTA5 32707,63730.00
ZCTA5 32708,43869.00
ZCTA5 32709,60139.00
ZCTA5 32712,51964.00
ZCTA5 32713,48026.00
ZCTA5 32714,41270.00
ZCTA5 32720,43248.00
ZCTA5 32724,42159.00
ZCTA5 32725,35396.00
ZCTA5 32726,42133.00
ZCTA5 32730,45850.00
ZCTA5 32732,45280.00
ZCTA5 32735,57555.00
ZCTA5 32736,47436.00
ZCTA5 32738,44929.00
ZCTA5 32744,74426.00
ZCTA5 32746,61109.00
ZCTA5 32750,71722.00
ZCTA5 32751,50158.00
ZCTA5 32754,51697.00
ZCTA5 32757,31080.00
ZCTA5 32759,35499.00
ZCTA5 32763,42850.00
ZCTA5 32764,67285.00
ZCTA5 32765,84355.00
ZCTA5 32766,35191.00
ZCTA5 32767,47626.00
ZCTA5 32771,42087.00
ZCTA5 32773,67964.00
ZCTA5 32776,40320.00
ZCTA5 32778,83052.00
ZCTA5 32779,42456.00
ZCTA5 32780,39726.00
ZCTA5 32784,63033.00
ZCTA5 32789,40689.00
ZCTA5 32792,42580.00
ZCTA5 32796,35216.00
ZCTA5 32798,49060.00
ZCTA5 32801,53791.00
ZCTA5 32803,61654.00
ZCTA5 32804,23687.00
ZCTA5 32805,51756.00
ZCTA5 32806,35668.00
ZCTA5 32807,33738.00
ZCTA5 32808,33356.00
ZCTA5 32809,42801.00
ZCTA5 32810,33425.00
ZCTA5 32811,46154.00
ZCTA5 32812,102040.00
ZCTA5 32814,47881.00
ZCTA5 32817,39425.00
ZCTA5 32818,62431.00
ZCTA5 32819,59072.00
ZCTA5 32820,44840.00
ZCTA5 32821,32554.00
ZCTA5 32822,47823.00
ZCTA5 32824,51063.00
ZCTA5 32825,41898.00
ZCTA5 32826,88936.00
ZCTA5 32827,62169.00
ZCTA5 32828,63268.00
ZCTA5 32829,
ZCTA5 32830,43704.00
ZCTA5 32831,77553.00
ZCTA5 32832,61865.00
ZCTA5 32833,49426.00
ZCTA5 32835,76810.00
ZCTA5 32836,54945.00
ZCTA5 32837,31533.00
ZCTA5 32839,28364.00
ZCTA5 32901,66015.00
ZCTA5 32903,52756.00
ZCTA5 32904,32590.00
ZCTA5 32905,47962.00
ZCTA5 32907,47859.00
ZCTA5 32908,47362.00
ZCTA5 32909,41830.00
ZCTA5 32920,25973.00
ZCTA5 32922,59432.00
ZCTA5 32925,45162.00
ZCTA5 32926,54667.00
ZCTA5 32927,50763.00
ZCTA5 32931,65867.00
ZCTA5 32934,41432.00
ZCTA5 32935,61219.00
ZCTA5 32937,72640.00
ZCTA5 32940,30522.00
ZCTA5 32948,57692.00
ZCTA5 32949,66277.00
ZCTA5 32950,59182.00
ZCTA5 32951,62446.00
ZCTA5 32952,49925.00
ZCTA5 32953,62112.00
ZCTA5 32955,43046.00
ZCTA5 32958,31632.00
ZCTA5 32960,38932.00
ZCTA5 32962,96272.00
ZCTA5 32963,43845.00
ZCTA5 32966,40417.00
ZCTA5 32967,63042.00
ZCTA5 32968,9408.00
ZCTA5 32970,32079.00
ZCTA5 32976,53571.00
ZCTA5 33001,38047.00
ZCTA5 33004,33212.00
ZCTA5 33009,22530.00
ZCTA5 33010,32670.00
ZCTA5 33012,30272.00
ZCTA5 33013,37098.00
ZCTA5 33014,50914.00
ZCTA5 33015,40843.00
ZCTA5 33016,51701.00
ZCTA5 33018,70593.00
ZCTA5 33019,35904.00
ZCTA5 33020,51478.00
ZCTA5 33021,42204.00
ZCTA5 33023,50800.00
ZCTA5 33024,53857.00
ZCTA5 33025,68283.00
ZCTA5 33026,63513.00
ZCTA5 33027,90410.00
ZCTA5 33028,89587.00
ZCTA5 33029,27553.00
ZCTA5 33030,54446.00
ZCTA5 33031,43296.00
ZCTA5 33032,43689.00
ZCTA5 33033,29063.00
ZCTA5 33034,54714.00
ZCTA5 33035,56305.00
ZCTA5 33036,59682.00
ZCTA5 33037,34167.00
ZCTA5 33039,53581.00
ZCTA5 33040,71303.00
ZCTA5 33042,59107.00
ZCTA5 33043,49161.00
ZCTA5 33050,61599.00
ZCTA5 33051,25083.00
ZCTA5 33054,39429.00
ZCTA5 33055,41748.00
ZCTA5 33056,38583.00
ZCTA5 33060,57348.00
ZCTA5 33062,43633.00
ZCTA5 33063,41203.00
ZCTA5 33064,48704.00
ZCTA5 33065,43197.00
ZCTA5 33066,91446.00
ZCTA5 33067,44445.00
ZCTA5 33068,35617.00
ZCTA5 33069,58100.00
ZCTA5 33070,75793.00
ZCTA5 33071,66935.00
ZCTA5 33073,114916.00
ZCTA5 33076,
ZCTA5 33101,250000.00
ZCTA5 33109,
ZCTA5 33122,23887.00
ZCTA5 33125,32665.00
ZCTA5 33126,23652.00
ZCTA5 33127,18975.00
ZCTA5 33128,59192.00
ZCTA5 33129,23440.00
ZCTA5 33130,80055.00
ZCTA5 33131,55560.00
ZCTA5 33132,59226.00
ZCTA5 33133,53841.00
ZCTA5 33134,22329.00
ZCTA5 33135,20903.00
ZCTA5 33136,48887.00
ZCTA5 33137,40167.00
ZCTA5 33138,43972.00
ZCTA5 33139,57500.00
ZCTA5 33140,36560.00
ZCTA5 33141,22127.00
ZCTA5 33142,65489.00
ZCTA5 33143,33783.00
ZCTA5 33144,36959.00
ZCTA5 33145,113835.00
ZCTA5 33146,27852.00
ZCTA5 33147,121023.00
ZCTA5 33149,26716.00
ZCTA5 33150,60833.00
ZCTA5 33154,55827.00
ZCTA5 33155,96299.00
ZCTA5 33156,60760.00
ZCTA5 33157,138257.00
ZCTA5 33158,47451.00
ZCTA5 33160,32623.00
ZCTA5 33161,38090.00
ZCTA5 33162,43248.00
ZCTA5 33165,46667.00
ZCTA5 33166,36131.00
ZCTA5 33167,42794.00
ZCTA5 33168,38907.00
ZCTA5 33169,43303.00
ZCTA5 33170,42126.00
ZCTA5 33172,55426.00
ZCTA5 33173,37027.00
ZCTA5 33174,49212.00
ZCTA5 33175,60722.00
ZCTA5 33176,54328.00
ZCTA5 33177,75139.00
ZCTA5 33178,43971.00
ZCTA5 33179,64882.00
ZCTA5 33180,38097.00
ZCTA5 33181,65119.00
ZCTA5 33182,50429.00
ZCTA5 33183,49944.00
ZCTA5 33184,75832.00
ZCTA5 33185,62356.00
ZCTA5 33186,66513.00
ZCTA5 33187,46389.00
ZCTA5 33189,50261.00
ZCTA5 33190,49945.00
ZCTA5 33193,71620.00
ZCTA5 33194,65727.00
ZCTA5 33196,76343.00
ZCTA5 33301,44954.00
ZCTA5 33304,53069.00
ZCTA5 33305,73889.00
ZCTA5 33306,61101.00
ZCTA5 33308,46474.00
ZCTA5 33309,31001.00
ZCTA5 33311,48879.00
ZCTA5 33312,34282.00
ZCTA5 33313,36955.00
ZCTA5 33314,51569.00
ZCTA5 33315,54033.00
ZCTA5 33316,60835.00
ZCTA5 33317,39451.00
ZCTA5 33319,43938.00
ZCTA5 33321,47728.00
ZCTA5 33322,80288.00
ZCTA5 33323,58193.00
ZCTA5 33324,77441.00
ZCTA5 33325,78481.00
ZCTA5 33326,118025.00
ZCTA5 33327,77654.00
ZCTA5 33328,97240.00
ZCTA5 33330,92835.00
ZCTA5 33331,119375.00
ZCTA5 33332,46411.00
ZCTA5 33334,54582.00
ZCTA5 33351,41535.00
ZCTA5 33401,36804.00
ZCTA5 33403,35728.00
ZCTA5 33404,41848.00
ZCTA5 33405,45614.00
ZCTA5 33406,33241.00
ZCTA5 33407,56301.00
ZCTA5 33408,42654.00
ZCTA5 33409,60805.00
ZCTA5 33410,61552.00
ZCTA5 33411,88318.00
ZCTA5 33412,52764.00
ZCTA5 33413,79592.00
ZCTA5 33414,36463.00
ZCTA5 33415,30330.00
ZCTA5 33417,76297.00
ZCTA5 33418,50510.00
ZCTA5 33426,60929.00
ZCTA5 33428,31402.00
ZCTA5 33430,65536.00
ZCTA5 33431,58972.00
ZCTA5 33432,54803.00
ZCTA5 33433,50594.00
ZCTA5 33434,37500.00
ZCTA5 33435,51942.00
ZCTA5 33436,54680.00
ZCTA5 33437,25729.00
ZCTA5 33438,36278.00
ZCTA5 33440,36792.00
ZCTA5 33441,40646.00
ZCTA5 33442,45513.00
ZCTA5 33444,51835.00
ZCTA5 33445,49284.00
ZCTA5 33446,92958.00
ZCTA5 33449,51931.00
ZCTA5 33455,68857.00
ZCTA5 33458,38023.00
ZCTA5 33460,33305.00
ZCTA5 33461,46411.00
ZCTA5 33462,52279.00
ZCTA5 33463,63934.00
ZCTA5 33467,68133.00
ZCTA5 33469,73306.00
ZCTA5 33470,32254.00
ZCTA5 33471,64865.00
ZCTA5 33472,133365.00
ZCTA5 33473,25650.00
ZCTA5 33476,76738.00
ZCTA5 33477,94041.00
ZCTA5 33478,94559.00
ZCTA5 33480,61020.00
ZCTA5 33483,35671.00
ZCTA5 33484,76759.00
ZCTA5 33486,73831.00
ZCTA5 33487,35250.00
ZCTA5 33493,78272.00
ZCTA5 33496,82641.00
ZCTA5 33498,30700.00
ZCTA5 33503,52833.00
ZCTA5 33510,53167.00
ZCTA5 33511,34572.00
ZCTA5 33513,36786.00
ZCTA5 33514,28594.00
ZCTA5 33521,35165.00
ZCTA5 33523,44382.00
ZCTA5 33525,49284.00
ZCTA5 33527,42680.00
ZCTA5 33534,32387.00
ZCTA5 33538,42266.00
ZCTA5 33540,39048.00
ZCTA5 33541,33078.00
ZCTA5 33542,70439.00
ZCTA5 33543,74234.00
ZCTA5 33544,68741.00
ZCTA5 33545,93279.00
ZCTA5 33547,90682.00
ZCTA5 33548,55956.00
ZCTA5 33549,89258.00
ZCTA5 33556,69325.00
ZCTA5 33558,56842.00
ZCTA5 33559,38717.00
ZCTA5 33563,48826.00
ZCTA5 33565,51528.00
ZCTA5 33566,47226.00
ZCTA5 33567,63985.00
ZCTA5 33569,42446.00
ZCTA5 33570,69534.00
ZCTA5 33572,42897.00
ZCTA5 33573,49533.00
ZCTA5 33576,56027.00
ZCTA5 33578,76195.00
ZCTA5 33579,55552.00
ZCTA5 33584,48810.00
ZCTA5 33585,37440.00
ZCTA5 33592,61411.00
ZCTA5 33594,92905.00
ZCTA5 33596,35554.00
ZCTA5 33597,43285.00
ZCTA5 33598,64486.00
ZCTA5 33602,34580.00
ZCTA5 33603,32224.00
ZCTA5 33604,26363.00
ZCTA5 33605,62657.00
ZCTA5 33606,36047.00
ZCTA5 33607,58091.00
ZCTA5 33609,30036.00
ZCTA5 33610,54327.00
ZCTA5 33611,28309.00
ZCTA5 33612,27286.00
ZCTA5 33613,34038.00
ZCTA5 33614,47617.00
ZCTA5 33615,48595.00
ZCTA5 33616,37407.00
ZCTA5 33617,59515.00
ZCTA5 33618,32868.00
ZCTA5 33619,
ZCTA5 33620,57857.00
ZCTA5 33621,62141.00
ZCTA5 33624,58778.00
ZCTA5 33625,101119.00
ZCTA5 33626,98042.00
ZCTA5 33629,49756.00
ZCTA5 33634,56383.00
ZCTA5 33635,44767.00
ZCTA5 33637,73373.00
ZCTA5 33647,33360.00
ZCTA5 33701,48175.00
ZCTA5 33702,59698.00
ZCTA5 33703,63345.00
ZCTA5 33704,36937.00
ZCTA5 33705,63364.00
ZCTA5 33706,41247.00
ZCTA5 33707,51688.00
ZCTA5 33708,35468.00
ZCTA5 33709,51277.00
ZCTA5 33710,35116.00
ZCTA5 33711,34194.00
ZCTA5 33712,45960.00
ZCTA5 33713,31234.00
ZCTA5 33714,74678.00
ZCTA5 33715,47140.00
ZCTA5 33716,
ZCTA5 33744,39085.00
ZCTA5 33755,37144.00
ZCTA5 33756,44962.00
ZCTA5 33759,42500.00
ZCTA5 33760,50975.00
ZCTA5 33761,55071.00
ZCTA5 33762,37594.00
ZCTA5 33763,48336.00
ZCTA5 33764,40417.00
ZCTA5 33765,55893.00
ZCTA5 33767,40502.00
ZCTA5 33770,36432.00
ZCTA5 33771,45215.00
ZCTA5 33772,47451.00
ZCTA5 33773,48497.00
ZCTA5 33774,66913.00
ZCTA5 33776,50957.00
ZCTA5 33777,42719.00
ZCTA5 33778,38759.00
ZCTA5 33781,45483.00
ZCTA5 33782,56033.00
ZCTA5 33785,81522.00
ZCTA5 33786,33302.00
ZCTA5 33801,45057.00
ZCTA5 33803,31923.00
ZCTA5 33805,46380.00
ZCTA5 33809,52158.00
ZCTA5 33810,53662.00
ZCTA5 33811,62414.00
ZCTA5 33812,73770.00
ZCTA5 33813,29469.00
ZCTA5 33815,39261.00
ZCTA5 33823,35256.00
ZCTA5 33825,39605.00
ZCTA5 33827,42509.00
ZCTA5 33830,32654.00
ZCTA5 33834,50080.00
ZCTA5 33837,40587.00
ZCTA5 33838,39219.00
ZCTA5 33839,43239.00
ZCTA5 33841,39853.00
ZCTA5 33843,33493.00
ZCTA5 33844,33409.00
ZCTA5 33847,24563.00
ZCTA5 33848,57260.00
ZCTA5 33849,33458.00
ZCTA5 33850,43611.00
ZCTA5 33851,37594.00
ZCTA5 33852,31318.00
ZCTA5 33853,22283.00
ZCTA5 33854,
ZCTA5 33855,29276.00
ZCTA5 33856,29129.00
ZCTA5 33857,37546.00
ZCTA5 33859,45656.00
ZCTA5 33860,33856.00
ZCTA5 33865,41587.00
ZCTA5 33867,46984.00
ZCTA5 33868,30499.00
ZCTA5 33870,39281.00
ZCTA5 33872,38648.00
ZCTA5 33873,42614.00
ZCTA5 33875,43413.00
ZCTA5 33876,20573.00
ZCTA5 33877,40008.00
ZCTA5 33880,35927.00
ZCTA5 33881,53945.00
ZCTA5 33884,35702.00
ZCTA5 33890,51717.00
ZCTA5 33896,50829.00
ZCTA5 33897,38155.00
ZCTA5 33898,31275.00
ZCTA5 33901,36421.00
ZCTA5 33903,47156.00
ZCTA5 33904,39580.00
ZCTA5 33905,37278.00
ZCTA5 33907,54497.00
ZCTA5 33908,45720.00
ZCTA5 33909,62849.00
ZCTA5 33912,76209.00
ZCTA5 33913,57458.00
ZCTA5 33914,28930.00
ZCTA5 33916,38959.00
ZCTA5 33917,51834.00
ZCTA5 33919,58815.00
ZCTA5 33920,72000.00
ZCTA5 33921,38115.00
ZCTA5 33922,67000.00
ZCTA5 33924,60494.00
ZCTA5 33928,27825.00
ZCTA5 33930,49329.00
ZCTA5 33931,37042.00
ZCTA5 33935,34780.00
ZCTA5 33936,34205.00
ZCTA5 33944,
ZCTA5 33945,63359.00
ZCTA5 33946,46081.00
ZCTA5 33947,41219.00
ZCTA5 33948,51278.00
ZCTA5 33950,36424.00
ZCTA5 33952,52887.00
ZCTA5 33953,52213.00
ZCTA5 33954,48873.00
ZCTA5 33955,45600.00
ZCTA5 33956,97788.00
ZCTA5 33957,33272.00
ZCTA5 33960,
ZCTA5 33965,62553.00
ZCTA5 33966,52903.00
ZCTA5 33967,47606.00
ZCTA5 33971,48245.00
ZCTA5 33972,30430.00
ZCTA5 33973,40537.00
ZCTA5 33974,42794.00
ZCTA5 33976,40854.00
ZCTA5 33980,50017.00
ZCTA5 33981,42177.00
ZCTA5 33982,50726.00
ZCTA5 33983,48245.00
ZCTA5 33990,51549.00
ZCTA5 33991,50643.00
ZCTA5 33993,
ZCTA5 34101,69965.00
ZCTA5 34102,74342.00
ZCTA5 34103,47247.00
ZCTA5 34104,73860.00
ZCTA5 34105,73387.00
ZCTA5 34108,53110.00
ZCTA5 34109,68618.00
ZCTA5 34110,46462.00
ZCTA5 34112,46558.00
ZCTA5 34113,56051.00
ZCTA5 34114,41392.00
ZCTA5 34116,57565.00
ZCTA5 34117,75513.00
ZCTA5 34119,63884.00
ZCTA5 34120,70357.00
ZCTA5 34134,52826.00
ZCTA5 34135,20897.00
ZCTA5 34137,37740.00
ZCTA5 34138,21132.00
ZCTA5 34139,24243.00
ZCTA5 34140,
ZCTA5 34141,26350.00
ZCTA5 34142,73031.00
ZCTA5 34145,97974.00
ZCTA5 34201,88667.00
ZCTA5 34202,46676.00
ZCTA5 34203,35921.00
ZCTA5 34205,35050.00
ZCTA5 34207,39168.00
ZCTA5 34208,53196.00
ZCTA5 34209,46914.00
ZCTA5 34210,88632.00
ZCTA5 34211,94524.00
ZCTA5 34212,67630.00
ZCTA5 34215,54583.00
ZCTA5 34216,51236.00
ZCTA5 34217,74658.00
ZCTA5 34219,45179.00
ZCTA5 34221,36935.00
ZCTA5 34222,46404.00
ZCTA5 34223,40148.00
ZCTA5 34224,84403.00
ZCTA5 34228,75063.00
ZCTA5 34229,46481.00
ZCTA5 34231,51763.00
ZCTA5 34232,53635.00
ZCTA5 34233,31684.00
ZCTA5 34234,51207.00
ZCTA5 34235,50309.00
ZCTA5 34236,39769.00
ZCTA5 34237,57262.00
ZCTA5 34238,46465.00
ZCTA5 34239,78271.00
ZCTA5 34240,74041.00
ZCTA5 34241,81427.00
ZCTA5 34242,59012.00
ZCTA5 34243,65964.00
ZCTA5 34251,35863.00
ZCTA5 34266,
ZCTA5 34268,38774.00
ZCTA5 34269,49035.00
ZCTA5 34275,47164.00
ZCTA5 34285,59572.00
ZCTA5 34286,41455.00
ZCTA5 34287,44094.00
ZCTA5 34288,47868.00
ZCTA5 34289,48259.00
ZCTA5 34291,54541.00
ZCTA5 34292,48776.00
ZCTA5 34293,36009.00
ZCTA5 34420,32565.00
ZCTA5 34428,43092.00
ZCTA5 34429,32301.00
ZCTA5 34431,38561.00
ZCTA5 34432,44230.00
ZCTA5 34433,48148.00
ZCTA5 34434,31850.00
ZCTA5 34436,44315.00
ZCTA5 34442,
ZCTA5 34445,37692.00
ZCTA5 34446,31193.00
ZCTA5 34448,28750.00
ZCTA5 34449,38971.00
ZCTA5 34450,35971.00
ZCTA5 34452,41075.00
ZCTA5 34453,38109.00
ZCTA5 34461,37117.00
ZCTA5 34465,31195.00
ZCTA5 34470,50788.00
ZCTA5 34471,34890.00
ZCTA5 34472,40628.00
ZCTA5 34473,41994.00
ZCTA5 34474,25651.00
ZCTA5 34475,45136.00
ZCTA5 34476,40528.00
ZCTA5 34479,50153.00
ZCTA5 34480,38627.00
ZCTA5 34481,39795.00
ZCTA5 34482,46042.00
ZCTA5 34484,29955.00
ZCTA5 34488,41920.00
ZCTA5 34491,33472.00
ZCTA5 34498,34705.00
ZCTA5 34601,40355.00
ZCTA5 34602,45991.00
ZCTA5 34604,37009.00
ZCTA5 34606,41891.00
ZCTA5 34607,36984.00
ZCTA5 34608,47629.00
ZCTA5 34609,39563.00
ZCTA5 34610,40082.00
ZCTA5 34613,45600.00
ZCTA5 34614,77054.00
ZCTA5 34637,78383.00
ZCTA5 34638,65337.00
ZCTA5 34639,32348.00
ZCTA5 34652,34157.00
ZCTA5 34653,45081.00
ZCTA5 34654,54503.00
ZCTA5 34655,56806.00
ZCTA5 34661,50875.00
ZCTA5 36317,41000.00
ZCTA5 36318,33651.00
ZCTA5 36319,35901.00
ZCTA5 36320,41853.00
ZCTA5 36321,43382.00
ZCTA5 36322,33312.00
ZCTA5 36323,52268.00
ZCTA5 36330,36174.00
ZCTA5 36340,29900.00
ZCTA5 36343,33040.00
ZCTA5 36344,51104.00
ZCTA5 36345,35750.00
ZCTA5 36346,40223.00
ZCTA5 36350,42295.00
ZCTA5 36351,48188.00
ZCTA5 36352,42417.00
ZCTA5 36353,40873.00
ZCTA5 36360,59094.00
ZCTA5 36362,40625.00
ZCTA5 36370,50893.00
ZCTA5 36371,56250.00
ZCTA5 36373,56111.00
ZCTA5 36374,42584.00
ZCTA5 36375,36813.00
ZCTA5 36376,20802.00
ZCTA5 36401,38240.00
ZCTA5 36420,41048.00
ZCTA5 36421,33000.00
ZCTA5 36425,32674.00
ZCTA5 36426,24688.00
ZCTA5 36432,20781.00
ZCTA5 36435,36985.00
ZCTA5 36436,50000.00
ZCTA5 36439,35050.00
ZCTA5 36441,25977.00
ZCTA5 36442,19911.00
ZCTA5 36444,27800.00
ZCTA5 36445,25329.00
ZCTA5 36446,32900.00
ZCTA5 36451,42391.00
ZCTA5 36453,78929.00
ZCTA5 36454,35938.00
ZCTA5 36455,36958.00
ZCTA5 36456,34018.00
ZCTA5 36460,35129.00
ZCTA5 36467,
ZCTA5 36470,20625.00
ZCTA5 36471,19792.00
ZCTA5 36473,31642.00
ZCTA5 36474,36154.00
ZCTA5 36475,14706.00
ZCTA5 36476,25479.00
ZCTA5 36477,34000.00
ZCTA5 36480,22250.00
ZCTA5 36481,8899.00
ZCTA5 36482,36250.00
ZCTA5 36483,30265.00
ZCTA5 36502,37308.00
ZCTA5 36505,40012.00
ZCTA5 36507,30750.00
ZCTA5 36509,31908.00
ZCTA5 36511,
ZCTA5 36512,44549.00
ZCTA5 36513,50508.00
ZCTA5 36518,46042.00
ZCTA5 36521,44478.00
ZCTA5 36522,53750.00
ZCTA5 36523,33750.00
ZCTA5 36524,51705.00
ZCTA5 36525,64442.00
ZCTA5 36526,77057.00
ZCTA5 36527,64677.00
ZCTA5 36528,46394.00
ZCTA5 36529,36000.00
ZCTA5 36530,59228.00
ZCTA5 36532,42885.00
ZCTA5 36535,35865.00
ZCTA5 36538,50603.00
ZCTA5 36539,26844.00
ZCTA5 36540,47733.00
ZCTA5 36541,45313.00
ZCTA5 36542,
ZCTA5 36543,37045.00
ZCTA5 36544,28279.00
ZCTA5 36545,56000.00
ZCTA5 36548,44952.00
ZCTA5 36549,20625.00
ZCTA5 36550,43761.00
ZCTA5 36551,41750.00
ZCTA5 36553,45357.00
ZCTA5 36555,45972.00
ZCTA5 36556,36569.00
ZCTA5 36558,133875.00
ZCTA5 36559,37350.00
ZCTA5 36560,60653.00
ZCTA5 36561,31136.00
ZCTA5 36562,
ZCTA5 36564,43870.00
ZCTA5 36567,
ZCTA5 36568,67353.00
ZCTA5 36569,52333.00
ZCTA5 36571,59043.00
ZCTA5 36572,44006.00
ZCTA5 36574,53108.00
ZCTA5 36575,51282.00
ZCTA5 36576,39034.00
ZCTA5 36578,51827.00
ZCTA5 36579,29804.00
ZCTA5 36580,57321.00
ZCTA5 36581,42329.00
ZCTA5 36582,27561.00
ZCTA5 36583,39531.00
ZCTA5 36584,49637.00
ZCTA5 36585,50907.00
ZCTA5 36587,
ZCTA5 36590,19698.00
ZCTA5 36602,19458.00
ZCTA5 36603,43875.00
ZCTA5 36604,27472.00
ZCTA5 36605,36926.00
ZCTA5 36606,32030.00
ZCTA5 36607,48241.00
ZCTA5 36608,42341.00
ZCTA5 36609,16516.00
ZCTA5 36610,30708.00
ZCTA5 36611,21994.00
ZCTA5 36612,41815.00
ZCTA5 36613,
ZCTA5 36615,
ZCTA5 36616,24811.00
ZCTA5 36617,47221.00
ZCTA5 36618,58218.00
ZCTA5 36619,
ZCTA5 36688,55893.00
ZCTA5 36693,69892.00
ZCTA5 36695,31619.00
ZCTA5 36701,19611.00
ZCTA5 36703,11339.00
ZCTA5 36720,21875.00
ZCTA5 36722,7333.00
ZCTA5 36723,25211.00
ZCTA5 36726,8929.00
ZCTA5 36727,15972.00
ZCTA5 36728,35042.00
ZCTA5 36732,27306.00
ZCTA5 36736,27866.00
ZCTA5 36738,21914.00
ZCTA5 36740,33958.00
ZCTA5 36742,28034.00
ZCTA5 36744,34125.00
ZCTA5 36748,33077.00
ZCTA5 36749,38371.00
ZCTA5 36750,12917.00
ZCTA5 36751,42449.00
ZCTA5 36752,18750.00
ZCTA5 36753,9487.00
ZCTA5 36754,29100.00
ZCTA5 36756,39808.00
ZCTA5 36758,23281.00
ZCTA5 36759,20139.00
ZCTA5 36761,53250.00
ZCTA5 36763,18393.00
ZCTA5 36765,23125.00
ZCTA5 36766,16521.00
ZCTA5 36767,22143.00
ZCTA5 36768,28933.00
ZCTA5 36769,17727.00
ZCTA5 36773,25172.00
ZCTA5 36775,20833.00
ZCTA5 36776,36821.00
ZCTA5 36782,32448.00
ZCTA5 36783,38580.00
ZCTA5 36784,38077.00
ZCTA5 36785,14605.00
ZCTA5 36786,
ZCTA5 36790,34821.00
ZCTA5 36792,30441.00
ZCTA5 36793,38243.00
ZCTA5 36801,42293.00
ZCTA5 36804,51542.00
ZCTA5 36830,21044.00
ZCTA5 36832,
ZCTA5 36849,31515.00
ZCTA5 36850,40305.00
ZCTA5 36852,42656.00
ZCTA5 36853,37476.00
ZCTA5 36854,43005.00
ZCTA5 36855,68125.00
ZCTA5 36856,64583.00
ZCTA5 36858,
ZCTA5 36859,30170.00
ZCTA5 36860,45678.00
ZCTA5 36861,31304.00
ZCTA5 36862,30513.00
ZCTA5 36863,12500.00
ZCTA5 36865,36864.00
ZCTA5 36866,36241.00
ZCTA5 36867,32236.00
ZCTA5 36869,59507.00
ZCTA5 36870,27857.00
ZCTA5 36871,49820.00
ZCTA5 36874,50794.00
ZCTA5 36875,47038.00
ZCTA5 36877,45435.00
ZCTA5 36879,22500.00
ZCTA5 36901,37550.00
ZCTA5 36904,34375.00
ZCTA5 36907,48793.00
ZCTA5 36908,
ZCTA5 36910,27167.00
ZCTA5 36912,9750.00
ZCTA5 36913,28500.00
ZCTA5 36915,44732.00
ZCTA5 36916,25250.00
ZCTA5 36919,30430.00
ZCTA5 36921,37500.00
ZCTA5 36922,20392.00
ZCTA5 36925,74297.00
ZCTA5 37010,46351.00
ZCTA5 37012,47451.00
ZCTA5 37013,82059.00
ZCTA5 37014,45523.00
ZCTA5 37015,51406.00
ZCTA5 37016,35915.00
ZCTA5 37018,39188.00
ZCTA5 37019,58446.00
ZCTA5 37020,43707.00
ZCTA5 37022,31300.00
ZCTA5 37023,50299.00
ZCTA5 37025,34898.00
ZCTA5 37026,116531.00
ZCTA5 37027,31782.00
ZCTA5 37028,65526.00
ZCTA5 37029,40084.00
ZCTA5 37030,57018.00
ZCTA5 37031,49138.00
ZCTA5 37032,38858.00
ZCTA5 37033,53097.00
ZCTA5 37034,48298.00
ZCTA5 37035,41831.00
ZCTA5 37036,67083.00
ZCTA5 37037,45095.00
ZCTA5 37040,47115.00
ZCTA5 37042,60007.00
ZCTA5 37043,57344.00
ZCTA5 37046,44759.00
ZCTA5 37047,59408.00
ZCTA5 37048,56225.00
ZCTA5 37049,38073.00
ZCTA5 37050,45142.00
ZCTA5 37051,58355.00
ZCTA5 37052,41728.00
ZCTA5 37055,49205.00
ZCTA5 37057,41585.00
ZCTA5 37058,27425.00
ZCTA5 37059,49583.00
ZCTA5 37060,40280.00
ZCTA5 37061,54017.00
ZCTA5 37062,78199.00
ZCTA5 37064,50696.00
ZCTA5 37066,94886.00
ZCTA5 37067,111814.00
ZCTA5 37069,55685.00
ZCTA5 37072,53086.00
ZCTA5 37073,29897.00
ZCTA5 37074,62682.00
ZCTA5 37075,51579.00
ZCTA5 37076,37946.00
ZCTA5 37078,53714.00
ZCTA5 37079,57005.00
ZCTA5 37080,64243.00
ZCTA5 37082,34979.00
ZCTA5 37083,63550.00
ZCTA5 37085,52434.00
ZCTA5 37086,46396.00
ZCTA5 37087,56590.00
ZCTA5 37090,37265.00
ZCTA5 37091,47500.00
ZCTA5 37095,32833.00
ZCTA5 37096,29091.00
ZCTA5 37097,29740.00
ZCTA5 37098,44058.00
ZCTA5 37101,33259.00
ZCTA5 37110,36219.00
ZCTA5 37115,50833.00
ZCTA5 37118,73249.00
ZCTA5 37122,65589.00
ZCTA5 37127,60683.00
ZCTA5 37128,60580.00
ZCTA5 37129,38042.00
ZCTA5 37130,
ZCTA5 37132,56207.00
ZCTA5 37134,99189.00
ZCTA5 37135,36889.00
ZCTA5 37137,58890.00
ZCTA5 37138,42692.00
ZCTA5 37140,53750.00
